ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Comment	Source
Jixi_DIRTY_13	Jixi	jixi1238	czh	DIRTY	活囗	voʔ³²*⁻²³ lo³¹	v o ʔ ³ ² * ⁻ ² ³   l o ³ ¹	voʔ³²*⁻²³ lo³¹	DIRTY_13		Liu2007
Suzhou_DIRTY_5	Suzhou	suzh1234	wuu	DIRTY	龌龊	oʔ⁴ tsʰoʔ⁴	o ʔ ⁴   t sʰ o ʔ ⁴	oʔ⁴ tsʰoʔ⁴	DIRTY_5		Liu2007
Wenzhou_DIRTY_6	Wenzhou	ouji1238	wuu	DIRTY	鏖糟	ə⁴⁴ tsə⁴⁴	ə ⁴ ⁴   t s ə ⁴ ⁴	ə⁴⁴ tsə⁴⁴	DIRTY_6		Liu2007
Changsha_DIRTY_1	Changsha	chan1326	hsn	DIRTY	脏	tsan³³	t s a n ³ ³	tsan³³	DIRTY_1		Liu2007
Changsha_DIRTY_3	Changsha	chan1326	hsn	DIRTY	邋遢	la²⁴ tʰa²⁴	l a ² ⁴   tʰ a ² ⁴	la²⁴ tʰa²⁴	DIRTY_3		Liu2007
Loudi_DIRTY_7	Loudi	loud1234	hsn	DIRTY	囗赖	pʰa³⁵ la¹¹⁻¹	pʰ a ³ ⁵   l a ¹ ¹ ⁻ ¹	pʰa³⁵ la¹¹⁻¹	DIRTY_7		Liu2007
Nanchang_DIRTY_1	Nanchang	nanc1254	gan	DIRTY	脏	tsɔŋ⁴²	t s ɔ ŋ ⁴ ²	tsɔŋ⁴²	DIRTY_1		Liu2007
Nanchang_DIRTY_8	Nanchang	nanc1254	gan	DIRTY	腌臢	ŋa⁴² tsa⁰	ŋ a ⁴ ²   t s a ⁰	ŋa⁴² tsa⁰	DIRTY_8		Liu2007
Meixian_DIRTY_12	Meixian	yuet1238	hak	DIRTY	囗	me⁵³	m e ⁵ ³	me⁵³	DIRTY_12		Liu2007
Guilin_DIRTY_3	Guilin	guil1241	cnp	DIRTY	邋遢	lᴀ⁵⁵ tʰᴀ²¹	l ᴀ ⁵ ⁵   tʰ ᴀ ² ¹	lᴀ⁵⁵ tʰᴀ²¹	DIRTY_3		Liu2007
Guangzhou_DIRTY_6	Guangzhou	guan1279	yue	DIRTY	汚糟	u⁵⁵ tsou⁵³	u ⁵ ⁵   t s o u ⁵ ³	u⁵⁵ tsou⁵³	DIRTY_6		Liu2007
Fuzhou_DIRTY_9	Fuzhou	fuzh1239	cdo	DIRTY	拉渣	la⁵⁵ tsʰa⁵⁵	l a ⁵ ⁵   t sʰ a ⁵ ⁵	la⁵⁵ tsʰa⁵⁵	DIRTY_9		Liu2007
Fuzhou_DIRTY_10	Fuzhou	fuzh1239	cdo	DIRTY	歯屋歯足	ouʔ⁵ tsʰuoʔ²⁴*	o u ʔ ⁵   t sʰ u o ʔ ² ⁴ *	ouʔ⁵ tsʰuoʔ²⁴*	DIRTY_10		Liu2007
Xiamen_DIRTY_11	Xiamen	xiam1236	cdo	DIRTY	流疡	lau²⁴⁻²² siɔŋ²⁴	l a u ² ⁴ ⁻ ² ²   s i ɔ ŋ ² ⁴	lau²⁴⁻²² siɔŋ²⁴	DIRTY_11		Liu2007
Beijing_HOW_7	Beijing	beij1234	cmn	HOW	怎么	tsən²¹³⁻²¹ mə⁰	t s ə n ² ¹ ³ ⁻ ² ¹   m ə ⁰	tsən²¹³⁻²¹ mə⁰	HOW_7		Liu2007
Haerbin_HOW_7	Ha'erbin	haer1234	cmn	HOW	怎么	tsən²¹³⁻²¹ mɤ⁰	t s ə n ² ¹ ³ ⁻ ² ¹   m ɤ ⁰	tsən²¹³⁻²¹ mɤ⁰	HOW_7		Liu2007
Haerbin_HOW_6	Ha'erbin	haer1234	cmn	HOW	怎	tsa²¹³	t s a ² ¹ ³	tsa²¹³	HOW_6		Liu2007
Haerbin_HOW_5	Ha'erbin	haer1234	cmn	HOW	怎的	tsa²¹³⁻²¹ t⁰	t s a ² ¹ ³ ⁻ ² ¹   t ⁰	tsa²¹³⁻²¹ t⁰	HOW_5		Liu2007
Jinan_HOW_7	Jinan	jina1245	cmn	HOW	怎么	tsẽ⁴⁵⁻²¹³ mə⁰	t s ẽ ⁴ ⁵ ⁻ ² ¹ ³   m ə ⁰	tsẽ⁴⁵⁻²¹³ mə⁰	HOW_7		Liu2007
Rongcheng_HOW_7	Rongcheng	rong1271	cmn	HOW	怎么	tsən²¹³ mə⁰	t s ə n ² ¹ ³   m ə ⁰	tsən²¹³ mə⁰	HOW_7		Liu2007
Taiyuan_HOW_3	Taiyuan	taiy1243	cjy	HOW	怎底	tsaʔ² ti⁴⁵	t s a ʔ ²   t i ⁴ ⁵	tsaʔ² ti⁴⁵	HOW_3		Liu2007
XiAn_HOW_8	Xi'an	xian1253	cmn	HOW	怎样	tsɑ⁵³ iɑŋ⁴⁴	t s ɑ ⁵ ³   i ɑ ŋ ⁴ ⁴	tsɑ⁵³ iɑŋ⁴⁴	HOW_8		Liu2007
Chengdu_HOW_13	Chengdu	chen1267	cmn	HOW	啷個	laŋ⁴⁵ ko²¹³⁻²¹	l a ŋ ⁴ ⁵   k o ² ¹ ³ ⁻ ² ¹	laŋ⁴⁵ ko²¹³⁻²¹	HOW_13		Liu2007
Chengdu_HOW_13	Chengdu	chen1267	cmn	HOW	咋个	tsa²¹⁻⁵⁵ ko²¹³⁻²¹	t s a ² ¹ ⁻ ⁵ ⁵   k o ² ¹ ³ ⁻ ² ¹	tsa²¹⁻⁵⁵ ko²¹³⁻²¹	HOW_13		Liu2007
Nanjing_HOW_8	Nanjing	nanj1234	cmn	HOW	怎样	tsən¹¹⁻²¹ iɑ̃⁴⁴	t s ə n ¹ ¹ ⁻ ² ¹   i ɑ̃ ⁴ ⁴	tsən¹¹⁻²¹ iɑ̃⁴⁴	HOW_8		Liu2007
Jixi_HOW_9	Jixi	jixi1238	czh	HOW	采翘	tsʰa²¹³⁻²¹ tɕʰie³⁵	t sʰ a ² ¹ ³ ⁻ ² ¹   t ɕʰ i e ³ ⁵	tsʰa²¹³⁻²¹ tɕʰie³⁵	HOW_9		Liu2007
Suzhou_HOW_10	Suzhou	suzh1234	wuu	HOW	纳亨	nəʔ²³* hã⁴⁴⁻³¹	n ə ʔ ² ³ *   h ã ⁴ ⁴ ⁻ ³ ¹	nəʔ²³* hã⁴⁴⁻³¹	HOW_10		Liu2007
Wenzhou_HOW_4	Wenzhou	ouji1238	wuu	HOW	些那	tsz̩²⁴²⁻⁴⁴ na²⁴⁻⁴¹	t s z̩ ² ⁴ ² ⁻ ⁴ ⁴   n a ² ⁴ ⁻ ⁴ ¹	tsɿ²⁴²⁻⁴⁴ na²⁴⁻⁴¹	HOW_4		Liu2007
Changsha_HOW_7	Changsha	chan1326	hsn	HOW	怎么	tsən⁴¹ mo²⁴	t s ə n ⁴ ¹   m o ² ⁴	tsən⁴¹ mo²⁴	HOW_7		Liu2007
Changsha_HOW_1	Changsha	chan1326	hsn	HOW	和是	o¹³ sz̩⁰	o ¹ ³   s z̩ ⁰	o¹³ sɿ⁰	HOW_1		Liu2007
Loudi_HOW_13	Loudi	loud1234	hsn	HOW	吗个	mɔ¹³ kɔ⁰	m ɔ ¹ ³   k ɔ ⁰	mɔ¹³ kɔ⁰	HOW_13		Liu2007
Nanchang_HOW_8	Nanchang	nanc1254	gan	HOW	怎样	tsən⁴⁵ iɔŋ⁴²	t s ə n ⁴ ⁵   i ɔ ŋ ⁴ ²	tsən⁴⁵ iɔŋ⁴²	HOW_8		Liu2007
Meixian_HOW_11	Meixian	yuet1238	hak	HOW	酿般	ŋioŋ⁵³ pan³³	ŋ i o ŋ ⁵ ³   p a n ³ ³	ŋioŋ⁵³ pan³³	HOW_11		Liu2007
Guilin_HOW_2	Guilin	guil1241	cnp	HOW	如何	y²² xuo²²	y ² ²   x u o ² ²	y²² xuo²²	HOW_2		Liu2007
Guangzhou_HOW_8	Guangzhou	guan1279	yue	HOW	点样	tim³⁵ iœŋ³⁵	t i m ³ ⁵   i œ ŋ ³ ⁵	tim³⁵ iœŋ³⁵	HOW_8		Liu2007
Fuzhou_HOW_8	Fuzhou	fuzh1239	cdo	HOW	将样	tsuoŋ⁵⁵⁻⁵³ ŋyoŋ²⁴²	t s u o ŋ ⁵ ⁵ ⁻ ⁵ ³   ŋ y o ŋ ² ⁴ ²	tsuoŋ⁵⁵⁻⁵³ ŋyoŋ²⁴²	HOW_8		Liu2007
Fuzhou_HOW_12	Fuzhou	fuzh1239	cdo	HOW	将其	tsuoŋ⁵⁵⁻²¹ ŋi⁵³	t s u o ŋ ⁵ ⁵ ⁻ ² ¹   ŋ i ⁵ ³	tsuoŋ⁵⁵⁻²¹ ŋi⁵³	HOW_12		Liu2007
Xiamen_HOW_8	Xiamen	xiam1236	cdo	HOW	怎样	tsãi⁵³ iũ²²	t s ã i ⁵ ³   i ũ ² ²	tsãi⁵³ iũ²²	HOW_8		Liu2007
Beijing_NARROW_1	Beijing	beij1234	cmn	NARROW	窄	tʂai²¹³	t ʂ a i ² ¹ ³	tʂai²¹³	NARROW_1		Liu2007
Haerbin_NARROW_1	Ha'erbin	haer1234	cmn	NARROW	窄	tsai²¹³	t s a i ² ¹ ³	tsai²¹³	NARROW_1		Liu2007
Jinan_NARROW_1	Jinan	jina1245	cmn	NARROW	窄	tʂei²¹⁴	t ʂ e i ² ¹ ⁴	tʂei²¹⁴	NARROW_1		Liu2007
Rongcheng_NARROW_1	Rongcheng	rong1271	cmn	NARROW	窄	tʂɛ²¹⁴	t ʂ ɛ ² ¹ ⁴	tʂɛ²¹⁴	NARROW_1		Liu2007
Taiyuan_NARROW_1	Taiyuan	taiy1243	cjy	NARROW	窄	tsai⁵³	t s a i ⁵ ³	tsai⁵³	NARROW_1		Liu2007
XiAn_NARROW_1	Xi'an	xian1253	cmn	NARROW	窄	tsei²¹	t s e i ² ¹	tsei²¹	NARROW_1		Liu2007
Chengdu_NARROW_1	Chengdu	chen1267	cmn	NARROW	窄	tse²¹	t s e ² ¹	tse²¹	NARROW_1		Liu2007
Nanjing_NARROW_1	Nanjing	nanj1234	cmn	NARROW	窄	tseʔ⁵	t s e ʔ ⁵	tseʔ⁵	NARROW_1		Liu2007
Jixi_NARROW_2	Jixi	jixi1238	czh	NARROW	窄狭	xaʔ³²*⁻⁴⁴ tsaʔ³²*	x a ʔ ³ ² * ⁻ ⁴ ⁴   t s a ʔ ³ ² *	xaʔ³²*⁻⁴⁴ tsaʔ³²*	NARROW_2		Liu2007
Suzhou_NARROW_2	Suzhou	suzh1234	wuu	NARROW	狭	ɦaʔ²³*	ɦ a ʔ ² ³ *	ɦaʔ²³*	NARROW_2		Liu2007
Wenzhou_NARROW_2	Wenzhou	ouji1238	wuu	NARROW	狭	ɦa²¹	ɦ a ² ¹	ɦa²¹	NARROW_2		Liu2007
Changsha_NARROW_1	Changsha	chan1326	hsn	NARROW	窄	tsə²⁴	t s ə ² ⁴	tsə²⁴	NARROW_1		Liu2007
Loudi_NARROW_2	Loudi	loud1234	hsn	NARROW	狭	xa³⁵	x a ³ ⁵	xa³⁵	NARROW_2		Liu2007
Nanchang_NARROW_2	Nanchang	nanc1254	gan	NARROW	狭	ha⁴²	h a ⁴ ²	ha⁴²	NARROW_2		Liu2007
Meixian_NARROW_2	Meixian	yuet1238	hak	NARROW	狭	hap⁵	h a p ⁵	hap⁵	NARROW_2		Liu2007
Guilin_NARROW_1	Guilin	guil1241	cnp	NARROW	窄	tsᴀ⁵⁵	t s ᴀ ⁵ ⁵	tsᴀ⁵⁵	NARROW_1		Liu2007
Guangzhou_NARROW_1	Guangzhou	guan1279	yue	NARROW	窄	tsak³	t s a k ³	tsak³	NARROW_1		Liu2007
Fuzhou_NARROW_1	Fuzhou	fuzh1239	cdo	NARROW	窄	tsaʔ²⁴*	t s a ʔ ² ⁴ *	tsaʔ²⁴*	NARROW_1		Liu2007
Xiamen_NARROW_2	Xiamen	xiam1236	cdo	NARROW	狭	ueʔ⁵	u e ʔ ⁵	ueʔ⁵	NARROW_2		Liu2007
Beijing_STAND_2	Beijing	beij1234	cmn	STAND	站	tʂan⁵¹	t ʂ a n ⁵ ¹	tʂan⁵¹	STAND_2		Liu2007
Haerbin_STAND_2	Ha'erbin	haer1234	cmn	STAND	站	tʂan⁵³	t ʂ a n ⁵ ³	tʂan⁵³	STAND_2		Liu2007
Jinan_STAND_2	Jinan	jina1245	cmn	STAND	站	tʂæ̃³¹	t ʂ æ̃ ³ ¹	tʂæ̃³¹	STAND_2		Liu2007
Rongcheng_STAND_1	Rongcheng	rong1271	cmn	STAND	立着	li²¹⁴ tʂə⁰	l i ² ¹ ⁴   t ʂ ə ⁰	li²¹⁴ tʂə⁰	STAND_1		Liu2007
Taiyuan_STAND_2	Taiyuan	taiy1243	cjy	STAND	站	tsæ̃⁴⁵	t s æ̃ ⁴ ⁵	tsæ̃⁴⁵	STAND_2		Liu2007
XiAn_STAND_2	Xi'an	xian1253	cmn	STAND	站	tsæ̃⁴⁴	t s æ̃ ⁴ ⁴	tsæ̃⁴⁴	STAND_2		Liu2007
Chengdu_STAND_2	Chengdu	chen1267	cmn	STAND	站	tsan²¹³	t s a n ² ¹ ³	tsan²¹³	STAND_2		Liu2007
Nanjing_STAND_2	Nanjing	nanj1234	cmn	STAND	站	tsɑ̃⁴⁴	t s ɑ̃ ⁴ ⁴	tsɑ̃⁴⁴	STAND_2		Liu2007
Jixi_STAND_4	Jixi	jixi1238	czh	STAND	乃豈	kʰa²¹³	kʰ a ² ¹ ³	kʰa²¹³	STAND_4		Liu2007
Suzhou_STAND_3	Suzhou	suzh1234	wuu	STAND	立	liəʔ²³*	l i ə ʔ ² ³ *	liəʔ²³*	STAND_3		Liu2007
Wenzhou_STAND_5	Wenzhou	ouji1238	wuu	STAND	徛	ɡe²⁴	ɡ e ² ⁴	ge²⁴	STAND_5		Liu2007
Changsha_STAND_2	Changsha	chan1326	hsn	STAND	站	tsan⁵⁵	t s a n ⁵ ⁵	tsan⁵⁵	STAND_2		Liu2007
Changsha_STAND_6	Changsha	chan1326	hsn	STAND	抵	ti⁵⁵	t i ⁵ ⁵	ti⁵⁵	STAND_6		Liu2007
Loudi_STAND_2	Loudi	loud1234	hsn	STAND	站	tsã³⁵	t s ã ³ ⁵	tsã³⁵	STAND_2		Liu2007
Nanchang_STAND_2	Nanchang	nanc1254	gan	STAND	站	tsan⁴⁵	t s a n ⁴ ⁵	tsan⁴⁵	STAND_2		Liu2007
Meixian_STAND_5	Meixian	yuet1238	hak	STAND	徛	kʰi³³	kʰ i ³ ³	kʰi³³	STAND_5		Liu2007
Guilin_STAND_2	Guilin	guil1241	cnp	STAND	站	tsã²¹	t s ã ² ¹	tsã²¹	STAND_2		Liu2007
Guangzhou_STAND_2	Guangzhou	guan1279	yue	STAND	站	tsam²²	t s a m ² ²	tsam²²	STAND_2		Liu2007
Fuzhou_STAND_5	Fuzhou	fuzh1239	cdo	STAND	徛	kʰie²⁴²	kʰ i e ² ⁴ ²	kʰie²⁴²	STAND_5		Liu2007
Xiamen_STAND_5	Xiamen	xiam1236	cdo	STAND	徛	kʰia²²	kʰ i a ² ²	kʰia²²	STAND_5		Liu2007
Beijing_HUSBAND_3	Beijing	beij1234	cmn	HUSBAND	爱人	ai⁵¹⁻⁵³ ʐən³⁵	a i ⁵ ¹ ⁻ ⁵ ³   ʐ ə n ³ ⁵	ai⁵¹⁻⁵³ ʐən³⁵	HUSBAND_3		Liu2007
Beijing_HUSBAND_13	Beijing	beij1234	cmn	HUSBAND	老公	lɑu²¹³⁻²¹ kuŋ⁵⁵	l ɑ u ² ¹ ³ ⁻ ² ¹   k u ŋ ⁵ ⁵	lɑu²¹³⁻²¹ kuŋ⁵⁵	HUSBAND_13		Liu2007
Haerbin_HUSBAND_6	Ha'erbin	haer1234	cmn	HUSBAND	丈夫	tʂaŋ⁵³ fu⁰	t ʂ a ŋ ⁵ ³   f u ⁰	tʂaŋ⁵³ fu⁰	HUSBAND_6		Liu2007
Haerbin_HUSBAND_4	Ha'erbin	haer1234	cmn	HUSBAND	掌櫃的	tʂaŋ²¹³⁻²¹ kuei⁵³ tɤ⁰	t ʂ a ŋ ² ¹ ³ ⁻ ² ¹   k u e i ⁵ ³   t ɤ ⁰	tʂaŋ²¹³⁻²¹ kuei⁵³ tɤ⁰	HUSBAND_4		Liu2007
Haerbin_HUSBAND_2	Ha'erbin	haer1234	cmn	HUSBAND	老爷们	lau²¹³⁻²¹ iɛ²⁴ mər⁰	l a u ² ¹ ³ ⁻ ² ¹   i ɛ ² ⁴   m ə r ⁰	lau²¹³⁻²¹ iɛ²⁴ mər⁰	HUSBAND_2		Liu2007
Jinan_HUSBAND_6	Jinan	jina1245	cmn	HUSBAND	丈夫	tʂɑŋ³¹⁻⁴⁴ fu⁰	t ʂ ɑ ŋ ³ ¹ ⁻ ⁴ ⁴   f u ⁰	tʂɑŋ³¹⁻⁴⁴ fu⁰	HUSBAND_6		Liu2007
Rongcheng_HUSBAND_12	Rongcheng	rong1271	cmn	HUSBAND	汉字	xɐn³³⁴ tsi⁰	x ɐ n ³ ³ ⁴   t s i ⁰	xɐn³³⁴ tsi⁰	HUSBAND_12		Liu2007
Taiyuan_HUSBAND_6	Taiyuan	taiy1243	cjy	HUSBAND	丈夫	tsɒ̃⁴⁵ fu⁰	t s ɒ̃ ⁴ ⁵   f u ⁰	tsɒ̃⁴⁵ fu⁰	HUSBAND_6		Liu2007
Taiyuan_HUSBAND_12	Taiyuan	taiy1243	cjy	HUSBAND	汉字	xæ̃⁴⁵ tsəʔ⁰	x æ̃ ⁴ ⁵   t s ə ʔ ⁰	xæ̃⁴⁵ tsəʔ⁰	HUSBAND_12		Liu2007
Taiyuan_HUSBAND_7	Taiyuan	taiy1243	cjy	HUSBAND	老汉	lau⁵³ xæ̃⁴⁵	l a u ⁵ ³   x æ̃ ⁴ ⁵	lau⁵³ xæ̃⁴⁵	HUSBAND_7		Liu2007
XiAn_HUSBAND_8	Xi'an	xian1253	cmn	HUSBAND	娃他爸	uɑ⁴⁴ tʰɑ²¹ pɑ⁴⁴	u ɑ ⁴ ⁴   tʰ ɑ ² ¹   p ɑ ⁴ ⁴	uɑ⁴⁴ tʰɑ²¹ pɑ⁴⁴	HUSBAND_8		Liu2007
XiAn_HUSBAND_3	Xi'an	xian1253	cmn	HUSBAND	男人	næ̃²⁴ ʐẽ⁰	n æ̃ ² ⁴   ʐ ẽ ⁰	næ̃²⁴ ʐẽ⁰	HUSBAND_3		Liu2007
XiAn_HUSBAND_9	Xi'an	xian1253	cmn	HUSBAND	女婿	ny⁵³ ɕi⁰	n y ⁵ ³   ɕ i ⁰	ny⁵³ ɕi⁰	HUSBAND_9		Liu2007
XiAn_HUSBAND_3	Xi'an	xian1253	cmn	HUSBAND	外头人	uɛ⁴⁴ tʰou⁰ ʐẽ⁰	u ɛ ⁴ ⁴   tʰ o u ⁰   ʐ ẽ ⁰	uɛ⁴⁴ tʰou⁰ ʐẽ⁰	HUSBAND_3		Liu2007
Chengdu_HUSBAND_4	Chengdu	chen1267	cmn	HUSBAND	男的	nan²¹⁻⁵⁵ ȵi⁵⁵	n a n ² ¹ ⁻ ⁵ ⁵   ȵ i ⁵ ⁵	nan²¹⁻⁵⁵ ȵi⁵⁵	HUSBAND_4		Liu2007
Nanjing_HUSBAND_6	Nanjing	nanj1234	cmn	HUSBAND	丈夫	tsɑ̃⁴⁴ fu⁰	t s ɑ̃ ⁴ ⁴   f u ⁰	tsɑ̃⁴⁴ fu⁰	HUSBAND_6		Liu2007
Jixi_HUSBAND_10	Jixi	jixi1238	czh	HUSBAND	女官	nɤ²¹³⁻³¹ kuɔ⁵⁵	n ɤ ² ¹ ³ ⁻ ³ ¹   k u ɔ ⁵ ⁵	nɤ²¹³⁻³¹ kuɔ⁵⁵	HUSBAND_10		Liu2007
Jixi_HUSBAND_3	Jixi	jixi1238	czh	HUSBAND	男人	nɔ⁴⁴ iɑ̃⁴⁴	n ɔ ⁴ ⁴   i ɑ̃ ⁴ ⁴	nɔ⁴⁴ iɑ̃⁴⁴	HUSBAND_3		Liu2007
Suzhou_HUSBAND_3	Suzhou	suzh1234	wuu	HUSBAND	男人	nø¹³⁻²² ȵin¹³⁻³¹	n ø ¹ ³ ⁻ ² ²   ȵ i n ¹ ³ ⁻ ³ ¹	nø¹³⁻²² ȵin¹³⁻³¹	HUSBAND_3		Liu2007
Wenzhou_HUSBAND_13	Wenzhou	ouji1238	wuu	HUSBAND	老公	lə²⁴⁻⁴² koŋ⁴⁴⁻²¹	l ə ² ⁴ ⁻ ⁴ ²   k o ŋ ⁴ ⁴ ⁻ ² ¹	lə²⁴⁻⁴² koŋ⁴⁴⁻²¹	HUSBAND_13		Liu2007
Changsha_HUSBAND_6	Changsha	chan1326	hsn	HUSBAND	丈夫	tsan¹¹ fu	t s a n ¹ ¹   f u	tsan¹¹ fu	HUSBAND_6		Liu2007
Changsha_HUSBAND_1	Changsha	chan1326	hsn	HUSBAND	老倌子	lau⁴¹ kõ³³ tsz̩⁰	l a u ⁴ ¹   k õ ³ ³   t s z̩ ⁰	lau⁴¹ kõ³³ tsɿ⁰	HUSBAND_1		Liu2007
Loudi_HUSBAND_3	Loudi	loud1234	hsn	HUSBAND	男人	nã¹³ nin¹³⁻³³	n ã ¹ ³   n i n ¹ ³ ⁻ ³ ³	nã¹³ nin¹³⁻³³	HUSBAND_3		Liu2007
Nanchang_HUSBAND_13	Nanchang	nanc1254	gan	HUSBAND	老公	lau²¹³ kuŋ⁰	l a u ² ¹ ³   k u ŋ ⁰	lau²¹³ kuŋ⁰	HUSBAND_13		Liu2007
Nanchang_HUSBAND_5	Nanchang	nanc1254	gan	HUSBAND	男客	lan⁴⁵ kʰaʔ⁵	l a n ⁴ ⁵   kʰ a ʔ ⁵	lan⁴⁵ kʰaʔ⁵	HUSBAND_5		Liu2007
Meixian_HUSBAND_13	Meixian	yuet1238	hak	HUSBAND	老公	lau³¹ kuŋ³³	l a u ³ ¹   k u ŋ ³ ³	lau³¹ kuŋ³³	HUSBAND_13		Liu2007
Guilin_HUSBAND_13	Guilin	guil1241	cnp	HUSBAND	老公	lɑu²³ kɤn⁴²⁻²²	l ɑ u ² ³   k ɤ n ⁴ ² ⁻ ² ²	lɑu²³ kɤn⁴²⁻²²	HUSBAND_13		Liu2007
Guangzhou_HUSBAND_13	Guangzhou	guan1279	yue	HUSBAND	老公	ou²³ koŋ⁵³	o u ² ³   k o ŋ ⁵ ³	ou²³ koŋ⁵³	HUSBAND_13		Liu2007
Guangzhou_HUSBAND_11	Guangzhou	guan1279	yue	HUSBAND	先生	sin⁵⁵ saŋ⁵³	s i n ⁵ ⁵   s a ŋ ⁵ ³	sin⁵⁵ saŋ⁵³	HUSBAND_11		Liu2007
Fuzhou_HUSBAND_13	Fuzhou	fuzh1239	cdo	HUSBAND	老公	la²⁴²⁻⁵⁵ uŋ⁵⁵	l a ² ⁴ ² ⁻ ⁵ ⁵   u ŋ ⁵ ⁵	la²⁴²⁻⁵⁵ uŋ⁵⁵	HUSBAND_13		Liu2007
Fuzhou_HUSBAND_6	Fuzhou	fuzh1239	cdo	HUSBAND	丈夫	touŋ⁵³⁻⁵⁵ muo⁵⁵	t o u ŋ ⁵ ³ ⁻ ⁵ ⁵   m u o ⁵ ⁵	touŋ⁵³⁻⁵⁵ muo⁵⁵	HUSBAND_6		Liu2007
Xiamen_HUSBAND_3	Xiamen	xiam1236	cdo	HUSBAND	丈夫人	ta²²⁻²¹ pɔ⁵⁵⁻²² laŋ²⁴	t a ² ² ⁻ ² ¹   p ɔ ⁵ ⁵ ⁻ ² ²   l a ŋ ² ⁴	ta²²⁻²¹ pɔ⁵⁵⁻²² laŋ²⁴	HUSBAND_3		Liu2007
Beijing_THIS_3	Beijing	beij1234	cmn	THIS	这	tʂɤ⁵¹	t ʂ ɤ ⁵ ¹	tʂɤ⁵¹	THIS_3		Liu2007
Haerbin_THIS_3	Ha'erbin	haer1234	cmn	THIS	这	tʂɤ⁵³	t ʂ ɤ ⁵ ³	tʂɤ⁵³	THIS_3		Liu2007
Jinan_THIS_3	Jinan	jina1245	cmn	THIS	这	tʂɤ³¹	t ʂ ɤ ³ ¹	tʂɤ³¹	THIS_3		Liu2007
Rongcheng_THIS_3	Rongcheng	rong1271	cmn	THIS	这	tʃɛ³³⁴	t ʃ ɛ ³ ³ ⁴	tʃɛ³³⁴	THIS_3		Liu2007
Taiyuan_THIS_4	Taiyuan	taiy1243	cjy	THIS	𠹼	tsai⁵³	t s a i ⁵ ³	tsai⁵³	THIS_4		Liu2007
XiAn_THIS_3	Xi'an	xian1253	cmn	THIS	这	tʂɤ⁵³	t ʂ ɤ ⁵ ³	tʂɤ⁵³	THIS_3		Liu2007
Chengdu_THIS_3	Chengdu	chen1267	cmn	THIS	这	tse²¹³	t s e ² ¹ ³	tse²¹³	THIS_3		Liu2007
Nanjing_THIS_3	Nanjing	nanj1234	cmn	THIS	这	tʂe⁴⁴	t ʂ e ⁴ ⁴	tʂe⁴⁴	THIS_3		Liu2007
Jixi_THIS_5	Jixi	jixi1238	czh	THIS	尔	n̩²¹³	n̩ ² ¹ ³	n̩²¹³	THIS_5		Liu2007
Suzhou_THIS_6	Suzhou	suzh1234	wuu	THIS	该	kᴇ⁴⁴	k ᴇ ⁴ ⁴	kᴇ⁴⁴	THIS_6		Liu2007
Wenzhou_THIS_11	Wenzhou	ouji1238	wuu	THIS	该个	ki⁴¹⁻³ kai⁴¹	k i ⁴ ¹ ⁻ ³   k a i ⁴ ¹	ki⁴¹⁻³ kai⁴¹	THIS_11		Liu2007
Changsha_THIS_7	Changsha	chan1326	hsn	THIS	咯	ko²⁴	k o ² ⁴	ko²⁴	THIS_7		Liu2007
Loudi_THIS_3	Loudi	loud1234	hsn	THIS	这	tsz̩³⁵	t s z̩ ³ ⁵	tsɿ³⁵	THIS_3		Liu2007
Nanchang_THIS_2	Nanchang	nanc1254	gan	THIS	竹固	ko²¹³	k o ² ¹ ³	ko²¹³	THIS_2		Liu2007
Meixian_THIS_3	Meixian	yuet1238	hak	THIS	这	e³¹	e ³ ¹	e³¹	THIS_3		Liu2007
Guilin_THIS_11	Guilin	guil1241	cnp	THIS	囗个	i²⁵ kuo⁵⁵	i ² ⁵   k u o ⁵ ⁵	i²⁵ kuo⁵⁵	THIS_11		Liu2007
Guangzhou_THIS_1	Guangzhou	guan1279	yue	THIS	呢	li⁵⁵	l i ⁵ ⁵	li⁵⁵	THIS_1		Liu2007
Fuzhou_THIS_8	Fuzhou	fuzh1239	cdo	THIS	只	tsi³²	t s i ³ ²	tsi³²	THIS_8		Liu2007
Fuzhou_THIS_9	Fuzhou	fuzh1239	cdo	THIS	者	tsia³²	t s i a ³ ²	tsia³²	THIS_9		Liu2007
Xiamen_THIS_10	Xiamen	xiam1236	cdo	THIS	即	tsit³²*	t s i t ³ ² *	tsit³²*	THIS_10		Liu2007
Beijing_HERE_8	Beijing	beij1234	cmn	HERE	这里	tʂɤ⁵¹⁻⁵³ li²¹³	t ʂ ɤ ⁵ ¹ ⁻ ⁵ ³   l i ² ¹ ³	tʂɤ⁵¹⁻⁵³ li²¹³	HERE_8		Liu2007
Haerbin_HERE_8	Ha'erbin	haer1234	cmn	HERE	这里	tʂɤ⁵³ li⁰	t ʂ ɤ ⁵ ³   l i ⁰	tʂɤ⁵³ li⁰	HERE_8		Liu2007
Haerbin_HERE_3	Ha'erbin	haer1234	cmn	HERE	这疙	tʂɤ⁵³ kar⁴⁴	t ʂ ɤ ⁵ ³   k a r ⁴ ⁴	tʂɤ⁵³ kar⁴⁴	HERE_3		Liu2007
