Gloss	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
WITH_4					kerɑ																		
WITH_5							jøt																
WITH_6												jurtəl											
WITH_7													ðene										
WITH_8														nɑnu									
WITH_9																				ʧoʃ			
WITH_10																							yten
WOMAN_1	ɑvɑ																						
WOMAN_2		nɑine	nɑinen		nɑin	nɑini					nɑi										nɑinɛ	nɑin	nɑːnɤ
WOMAN_3				nøː			ni					neː		nɯ					ɲeː				
WOMAN_4				ɒsːoɲ																			
WOMAN_5								nɨzan							nisʊ		neːzːɒn	nyjsɛnɛ					
WOMAN_6									iɲkɑ														
WOMAN_7										ɑɲ													
WOMAN_8										nɯvbɑbɑ													
WOMAN_9													βɑte										
WOMAN_10													yðə̠rɑmɑʃ										
WOMAN_11																imːɑ							
WOMAN_12																				kɯʃno			
WORD_1	vɑl																						
WORD_2		sɤnɑ	sɑnɑ		sɑnɑ	sɑnɑ		saːnʲː			sɨnɑː				saːtni		saːnʲːɘ				sɑnɑ	sɤnɑ	sɤnɑ
WORD_3				soː																			
WORD_4							kø̝l		kɯv	kɯv										kɯl			
WORD_5												ʎɑːŋχ											
WORD_6												ʎɑːtəŋ							wɑdɑ				
WORD_7													mut										
WORD_8														buəðu									
WORD_9																ɤːʧi							
WORD_10																		pɑːkuʌ					
WORM_1	suks												ʃukʃ										
WORM_2		usː																					husʲː
WORM_3			mɑto		mɑd̥o	mɑtɔ		maːdː							maːhtʊ		maːtːɐ				mɑdɔ		
WORM_4				feːrɛɡ								peːrk											
WORM_5							soɣ																
WORM_6									ɡɑɡ							ʧuk							
WORM_7										nomɯr										numɯr			
WORM_8														kəʎɕyʔə					xəlɨ				
WORM_9																						touko	
WORM_10																							vɑkɤl
YEAR_1	ije																						
YEAR_2		ɑːstːɑ																				ɑːstɑik	ɑːstɑk
YEAR_3			ʋuosi		voːz	vʊɔsi															vɔzʲ		
YEAR_4				eːv																			
YEAR_5							ɑl																
YEAR_6								ɨɡʲː					ij										
YEAR_7									vo	vo													
YEAR_8									ɡod														
YEAR_9											ɑːiɡɑst												
YEAR_10												tɑːl											
YEAR_11														hyə									
YEAR_12															jɑhki								
YEAR_13																po			poː				
YEAR_14																	eːc͡çːɘ						
YEAR_15																		jæːpiɛ					
YEAR_16																				ɑr			
YELLOW_1	oʒo																						
YELLOW_2		kolːɑne	keltɑinen		keltɑin	kɛltɑni																kɤltɤin	kɤlːɑnɤ
YELLOW_3				ʃaːrɡɒ									sɑrə̠										
YELLOW_4							kulløj																
YELLOW_5								ruʧːkesʲ															
YELLOW_6									veʒ	viʒ													
YELLOW_7											viːri												
YELLOW_8												kɑsm											
YELLOW_9													nɑrə̠ɲʧe										
YELLOW_10														todʲɑkuə									
YELLOW_11															fiskes		viskːɐd	βiskɛs					
YELLOW_12																pɑtəʎ							
YELLOW_13																			tɑsʲeːxæj				
YELLOW_14																				ʧuʒ			
YELLOW_15																					pɑkʊinɛ		
YESTERDAY_1	iɕɑk																						
YESTERDAY_2		eile																					eːlæʔ
YESTERDAY_3			ejlen																				
YESTERDAY_4					eɡlen	ɛklɛin					ɛɡːiʎ										ɛɡlɑi	eɡle	
YESTERDAY_5							mɑlɑkotəl					moːlχoːtɑl											
YESTERDAY_6							munt																
YESTERDAY_7								jexːta							ikte		ʝɔxtːɒ	joːktan					
YESTERDAY_8									tɤn											tolon			
YESTERDAY_9										tɤrɯt													
YESTERDAY_10													teŋɡeʧe										
YESTERDAY_11														dʲɑlɯtɑkəː									
YESTERDAY_12																tæːʎʨeːlə							
YESTERDAY_13																			tʲeːɲɑnɑ				
YOU_1	tiɲ		te	ti	tøː	tyœ		tɨjː	ti	ti	tɛːɡ		te	tɯŋ	tij	teː	tiʝɐ	tijːiɛ		ti		tyː	tiːʔ
YOU_2		teie																					
YOU_3							nəŋ					nɑːn											
YOU_4																			pɨdərɑʔ				
YOUNGER BROTHER_1	jɑlɑks																						
YOUNGER BROTHER_2		væikːevent	pikːuʋeli																				væikuveli
YOUNGER BROTHER_3				øʧː																			
YOUNGER BROTHER_4							kɑkɯ																
YOUNGER BROTHER_5													ʃoʎo										
YOUNGER BROTHER_6																mɯːtɑ							
YOUNGER BROTHER_7																				vɯn			
